,sim_number,price_vnd
116987,919297834,500000
116988,334450839,450000
116989,862974441,450000
116990,901473989,3000000
116991,865466179,450000
116992,862999072,450000
116993,343826889,450000
116994,938539152,500000
116995,947665024,1000000
116996,988807679,10000000
116997,705266077,1000000
116998,971474618,500000
116999,336290282,450000
117000,862978717,450000
117001,832117866,3000000
117002,857611368,500000
117003,971680397,500000
117004,971221995,10000000
117005,868926292,500000
117006,877101339,500000
117007,337459379,450000
117008,369722766,450000
117009,778555766,12000000
117010,339711379,450000
117011,888995990,12000000
117012,943056286,1000000
117013,368567368,450000
117014,941554967,1000000
117015,385347679,450000
117016,349456068,450000
117017,326139053,450000
117018,899010555,3000000
117019,949926927,1000000
117020,848503678,11325000
117021,945080060,1000000
117022,898111567,10000000
117023,776670000,12000000
117024,772391998,3000000
117025,335631976,450000
117026,763661971,1000000
117027,862468979,10000000
117028,343091273,450000
117029,327945939,450000
117030,974546707,450000
117031,825277799,10000000
117032,916888798,12000000
117033,939381753,500000
117034,523041990,12000000
117035,776288799,10000000
117036,867881789,10000000
117037,965430166,3000000
117038,837194567,11325000
117039,359383886,450000
117040,399780000,12400000
117041,865769789,10000000
117042,916593737,500000
117043,335250116,450000
117044,366620886,450000
117045,762611633,1000000
117046,877111722,500000
117047,931329770,1000000
117048,768391999,12000000
117049,329110888,10000000
117050,828198698,3000000
117051,898888767,10000000
117052,765779779,99000000
117053,329690786,450000
117054,345845899,450000
117055,866451535,450000
117056,879932799,500000
117057,868491550,500000
117058,979268486,500000
117059,926578066,500000
117060,778109666,12000000
117061,349777000,12000000
117062,922738486,3000000
117063,936891246,3000000
117064,363690009,450000
117065,828367899,10000000
117066,848946678,11325000
117067,901234010,3000000
117068,592061990,500000
117069,795141414,1000000
117070,329752039,450000
117071,332010316,450000
117072,879299987,500000
117073,981395396,3000000
117074,877010690,500000
117075,961438622,500000
117076,949405596,1000000
117077,814127234,500000
117078,326238499,450000
117079,338113456,10000000
117080,913548383,500000
117081,763747247,1000000
117082,832971368,500000
117083,982919279,10000000
117084,763800888,12000000
117085,962734665,500000
117086,866295868,450000
117087,366798879,10000000
117088,336241093,450000
117089,848838394,3000000
117090,823555505,3000000
117091,925788979,10000000
117092,858443443,500000
117093,335347288,450000
117094,357262969,450000
117095,972398402,450000
117096,348867888,10000000
117097,912363895,500000
117098,924345789,13000000
117099,784441188,10000000
117100,817477777,120000000
117101,944399509,1000000
117102,345677838,10000000
117103,938636268,500000
117104,346780886,450000
117105,354295386,450000
117106,856617678,11325000
117107,328786239,450000
117108,784264364,1000000
117109,911221357,3000000
117110,862945779,450000
117111,826884953,500000
117112,901093668,3000000
117113,986178094,500000
117114,879933885,500000
117115,987348474,450000
117116,334031109,450000
117117,787979569,10000000
117118,335787887,450000
117119,913170815,3000000
117120,778553000,1000000
117121,879199880,500000
117122,375997486,450000
117123,846195139,500000
117124,777000246,3000000
117125,783178888,65000000
117126,911685777,12000000
117127,837761972,3000000
117128,708822010,10000000
117129,914667978,10000000
117130,775000707,1000000
117131,812797988,10000000
117132,865997909,450000
117133,846490678,11325000
117134,333065488,450000
117135,817100422,3000000
117136,763504004,1000000
117137,764919186,1000000
117138,799988872,12000000
117139,329505639,450000
117140,866055239,450000
117141,948658912,1000000
117142,948324899,3000000
117143,979528030,500000
117144,909185382,1000000
117145,948354284,1000000
117146,866249186,450000
117147,924121888,10000000
117148,326288139,450000
117149,337608068,450000
117150,886339983,1000000
117151,329632739,450000
117152,989990907,10000000
117153,336208379,450000
117154,964969305,500000
117155,389798688,10000000
117156,846866898,3000000
117157,923399994,12000000
117158,359312839,450000
117159,775383838,1000000
117160,935375550,1000000
117161,779999428,10000000
117162,903617340,500000
117163,947740707,1000000
117164,909461590,500000
117165,767887008,1000000
117166,389100100,12000000
117167,985839569,10000000
117168,898381888,12000000
117169,354285439,450000
117170,865473188,450000
117171,357232579,450000
117172,788888286,68000000
117173,778507222,1000000
117174,785203999,12000000
117175,886686779,10000000
117176,812072013,15000000
117177,865987864,450000
117178,898845757,1000000
117179,916988241,500000
117180,705578888,65000000
117181,332779539,450000
117182,879829944,500000
117183,815112019,15000000
117184,333952639,450000
117185,342896399,450000
117186,904282013,3000000
117187,829088222,12000000
117188,362865398,450000
117189,829898698,10000000
117190,799822139,1000000
117191,327040491,450000
117192,975868475,450000
117193,912327913,500000
117194,963383787,500000
117195,335310490,450000
117196,974129785,500000
117197,889613952,1000000
117198,879285998,500000
117199,961568981,500000
117200,332018466,450000
117201,786104204,1000000
117202,329170396,450000
117203,934118186,3000000
117204,932720880,3000000
117205,941553343,1000000
117206,826994666,12000000
117207,816393979,10000000
117208,845190778,3000000
117209,949525913,1000000
117210,357784345,450000
117211,799106102,1000000
117212,343040806,450000
117213,326521286,450000
117214,763000211,1000000
117215,523012002,12000000
117216,852774345,500000
117217,395128079,500000
117218,344031275,450000
117219,949981777,12000000
117220,795705345,1000000
117221,969714454,500000
117222,763011833,1000000
117223,332212006,450000
117224,343407866,450000
117225,355111014,450000
117226,362354439,450000
117227,835111579,3000000
117228,855828858,3000000
117229,888856669,10000000
117230,563211990,500000
117231,902568888,65000000
117232,334724388,450000
117233,396531999,10000000
117234,339248186,450000
117235,799210396,1000000
117236,868749166,500000
117237,918823938,3000000
117238,865916316,450000
117239,359187444,450000
117240,707688979,10000000
117241,865579897,450000
117242,866045553,450000
117243,937731777,12000000
117244,708048012,1000000
117245,964784447,3000000
117246,824878797,3000000
117247,909228819,1000000
117248,971852325,500000
117249,868474255,500000
117250,342964179,450000
117251,856398686,3000000
117252,971591975,500000
117253,799005987,1000000
117254,333268939,450000
117255,364581984,450000
117256,988479827,450000
117257,332290306,450000
117258,777108111,3000000
117259,889513379,1000000
117260,795724721,1000000
117261,904173300,500000
117262,867422554,500000
117263,946770868,1000000
117264,888876877,10000000
117265,325566193,450000
117266,797799779,10000000
117267,329255572,450000
117268,826592999,12000000
117269,909608572,500000
117270,329270660,450000
117271,702646846,1000000
117272,776668881,12000000
117273,702711714,1000000
117274,816122023,15000000
117275,813787745,500000
117276,334903286,450000
117277,705488611,1000000
117278,924211777,10000000
117279,866280390,450000
117280,946984074,1000000
117281,862997386,450000
117282,926703777,10000000
117283,865360266,450000
117284,334304669,450000
117285,335126179,450000
117286,919138988,10000000
117287,988190390,500000
117288,888989199,12000000
117289,365888839,12000000
117290,343977479,450000
117291,975156228,500000
117292,367021368,450000
117293,839393991,3000000
117294,769774888,12000000
117295,824122012,15000000
117296,779687687,3000000
117297,898899007,3000000
117298,865377266,450000
117299,762761977,1000000
117300,981599669,10000000
117301,925698199,3000000
117302,933042001,10000000
117303,376779186,450000
117304,924031777,10000000
117305,795929338,1000000
117306,963451868,3000000
117307,971801066,3000000
117308,703213141,1000000
117309,964959667,10000000
117310,888121293,1000000
117311,797797788,10000000
117312,353896226,450000
117313,921100880,3000000
117314,523671993,500000
117315,848793838,3000000
117316,813607012,500000
117317,866364994,450000
117318,879487755,500000
117319,943594367,1000000
117320,335725039,450000
117321,769678345,1000000
117322,973902302,450000
117323,981182005,10000000
117324,792505505,1000000
117325,931143334,3000000
117326,339047777,65000000
117327,326050907,450000
117328,777399569,3000000
117329,762799791,1000000
117330,855712886,500000
117331,836961656,500000
117332,988256868,10000000
117333,328919179,450000
117334,336552338,450000
117335,365121777,10000000
117336,906016587,500000
117337,332270780,450000
117338,972649954,450000
117339,865401839,450000
117340,967447345,500000
117341,848129678,11325000
117342,932362234,1000000
117343,708074234,1000000
117344,796113979,1000000
117345,816787978,10000000
117346,328531966,450000
117347,768541779,1000000
117348,962492373,500000
117349,936224095,1000000
117350,334000739,450000
117351,921224777,10000000
117352,812888786,12000000
117353,928235799,500000
117354,387345645,450000
117355,813864666,12000000
117356,985515582,450000
117357,327049039,450000
117358,705928923,1000000
117359,815602678,11325000
117360,974037569,3000000
117361,867020966,450000
117362,869655329,500000
117363,778515182,1000000
117364,827664668,3000000
117365,705253565,1000000
117366,776233455,1000000
117367,523421997,500000
117368,906759779,10000000
117369,972410466,500000
117370,909960880,3000000
117371,907301311,500000
117372,387089685,450000
117373,326586222,450000
117374,326493988,450000
117375,353150876,450000
117376,329026426,450000
117377,902133126,1000000
117378,889218789,3000000
117379,869096666,65000000
117380,795673234,1000000
117381,349306799,450000
117382,921582986,3000000
117383,762716716,1000000
117384,969773790,500000
117385,336889886,450000
117386,981799186,450000
117387,335033486,450000
117388,899921616,3000000
117389,972939229,500000
117390,567825779,3000000
117391,945374464,1000000
117392,866921518,450000
117393,919892339,3000000
117394,944211957,1000000
117395,762797397,1000000
117396,927650688,500000
117397,814697678,11325000
117398,382945444,10000000
117399,344310882,450000
117400,855560079,3000000
117401,886799739,1000000
117402,921441997,12000000
117403,582297297,500000
117404,812861993,3000000
117405,862947966,450000
117406,364413567,10000000
117407,899998832,10000000
117408,938169769,3000000
117409,901745234,500000
117410,886181396,1000000
117411,326310700,450000
117412,842971988,15000000
117413,839535959,3000000
117414,981973061,500000
117415,812125777,12000000
117416,797777456,10000000
117417,395848202,500000
117418,343504939,450000
117419,936180089,1000000
117420,708139132,1000000
117421,964823523,500000
117422,333684078,450000
117423,564351993,500000
117424,767078888,65000000
117425,335620266,450000
117426,869092014,10000000
117427,879486968,500000
117428,772999579,10000000
117429,859181616,500000
117430,795378379,1000000
117431,866417400,450000
117432,343991566,450000
117433,877147679,500000
117434,865228488,450000
117435,763500344,1000000
117436,971684486,500000
117437,366372424,450000
117438,865473239,450000
117439,358828468,450000
117440,523323333,50000000
117441,795961888,12000000
117442,567896810,3000000
117443,965974274,500000
117444,932513689,500000
117445,708055311,1000000
117446,909465328,500000
117447,942857670,1000000
117448,789238777,12000000
117449,328241972,450000
117450,814029678,11325000
117451,337101266,450000
117452,933291368,1000000
117453,343615288,450000
117454,879283281,500000
117455,866478972,450000
117456,344310280,450000
117457,949141987,1000000
117458,772787789,10000000
117459,889251605,1000000
117460,702799788,10000000
117461,989268079,3000000
117462,332342639,450000
117463,877991120,500000
117464,328454066,450000
117465,971757275,450000
117466,856725939,3000000
117467,343980286,450000
117468,931951818,3000000
117469,945973080,1000000
117470,877330031,500000
117471,865764376,450000
117472,832183183,3000000
117473,334114909,450000
117474,382373786,450000
117475,352690786,450000
117476,903450868,3000000
117477,922021992,12000000
117478,896522003,1000000
117479,334057368,450000
117480,932322779,3000000
117481,879402228,500000
117482,965969239,3000000
117483,386252234,450000
117484,963402941,500000
117485,354255555,150000000
117486,924092999,10000000
117487,344132017,450000
117488,786388878,12000000
117489,925585366,500000
117490,938651984,3000000
117491,335609566,450000
117492,368889555,10000000
117493,523211988,3000000
117494,342538588,450000
117495,981949582,450000
117496,817388466,3000000
117497,898668858,10000000
117498,968550005,3000000
117499,967131205,500000
117500,798117711,1000000
117501,928763514,500000
117502,865883748,450000
117503,988297246,450000
117504,334199777,10000000
117505,983995075,450000
117506,819191985,15000000
117507,702747123,1000000
117508,865658586,450000
117509,943925632,1000000
117510,868174994,500000
117511,327495639,450000
117512,865373993,450000
117513,849680239,500000
117514,368567539,450000
117515,587771234,3000000
117516,868828468,3000000
117517,961283101,500000
117518,343798599,450000
117519,819077855,3000000
117520,969082222,65000000
117521,326331986,450000
117522,763141143,1000000
117523,934098266,500000
117524,334373866,450000
117525,775234669,1000000
117526,328753479,450000
117527,327782199,450000
117528,763506406,1000000
117529,768847755,3000000
117530,877002939,500000
117531,826383939,3000000
117532,859221776,500000
117533,911111753,3000000
117534,348022639,450000
117535,329283268,450000
117536,853662777,12000000
117537,901886873,3000000
117538,977277117,3000000
117539,912596666,50000000
117540,779999429,10000000
117541,768757577,3000000
117542,949439203,1000000
117543,819331888,12000000
117544,912199179,10000000
117545,795622628,1000000
117546,334095005,450000
117547,825408886,3000000
117548,345476886,450000
117549,567977879,10000000
117550,943471819,1000000
117551,889193932,1000000
117552,762553554,1000000
117553,352371991,450000
117554,936263779,3000000
117555,348725725,450000
117556,973352494,450000
117557,968319920,500000
117558,702799449,1000000
117559,793777277,1000000
117560,344117239,450000
117561,994446661,10000000
117562,855888568,12000000
117563,935668868,3000000
117564,832158228,500000
117565,979008890,3000000
117566,773191919,3000000
117567,938140770,3000000
117568,898383189,1000000
117569,788616586,1000000
117570,981499597,450000
117571,798906666,65000000
117572,909798310,500000
117573,762588099,1000000
117574,824610886,500000
117575,333715386,450000
117576,566132003,500000
117577,842566664,3000000
117578,819801992,15000000
117579,523662004,500000
117580,971016122,500000
117581,846782007,3000000
117582,879766611,500000
117583,567182968,500000
117584,563888345,3000000
117585,922480688,3000000
117586,762591962,1000000
117587,387222928,450000
117588,974823492,450000
117589,898874433,1000000
117590,799092876,1000000
117591,363038699,450000
117592,582311666,10000000
117593,329227888,10000000
117594,819222686,3000000
117595,934303634,1000000
117596,946314091,1000000
117597,963455598,10000000
117598,364464179,450000
117599,345180000,12400000
117600,762707705,1000000
117601,707828668,10000000
117602,868970447,500000
117603,929666674,12000000
117604,969199004,500000
117605,328401977,450000
117606,763599211,1000000
117607,367873583,450000
117608,989988689,10000000
117609,786383839,1000000
117610,329270002,450000
117611,763501977,1000000
117612,763999966,10000000
117613,943078070,1000000
117614,901234886,3000000
117615,909117680,1000000
117616,886723644,1000000
117617,394888968,10000000
117618,938278678,10000000
117619,708146145,1000000
117620,333240271,450000
117621,825892999,12000000
117622,963898878,10000000
117623,973025700,450000
117624,904344586,500000
117625,886650987,1000000
117626,329166676,450000
117627,923365379,3000000
117628,931518199,3000000
117629,335196689,450000
117630,866222535,450000
117631,813645279,3000000
117632,395009988,12000000
117633,908222005,12000000
117634,762766565,1000000
117635,857880999,12000000
117636,816098866,10000000
117637,567041997,500000
117638,345457088,450000
117639,888589933,3000000
117640,964253808,500000
117641,799999273,10000000
117642,335183299,450000
117643,981228884,10000000
117644,762604242,1000000
117645,945949021,1000000
117646,762677855,1000000
117647,566521991,500000
117648,824688689,10000000
117649,385808222,450000
117650,855747474,500000
117651,325487774,450000
117652,886345455,1000000
117653,814364888,12000000
117654,965680886,3000000
117655,363325158,450000
117656,782277666,12000000
117657,384136226,450000
117658,903716226,500000
117659,388365979,5000000
117660,763518517,1000000
117661,388681983,3000000
117662,343050781,450000
117663,961685683,500000
117664,335496488,450000
117665,915026336,500000
117666,328190482,450000
117667,906351001,3000000
117668,763547447,1000000
117669,961035084,500000
117670,857457678,11325000
117671,334031207,450000
117672,336130603,450000
117673,888880960,10300000
117674,769233999,12000000
117675,922393662,500000
117676,865045752,450000
117677,708107447,1000000
117678,936928292,3000000
117679,348523888,10000000
117680,989987651,450000
117681,356423668,450000
117682,877113994,500000
117683,969717285,500000
117684,367615139,450000
117685,905290923,500000
117686,912157999,12000000
117687,702752754,1000000
117688,799261291,1000000
117689,772277679,1000000
117690,344300714,450000
117691,988100536,3000000
117692,357596738,450000
117693,899798579,10000000
117694,903980337,500000
117695,396298538,500000
117696,327482988,450000
117697,567162968,500000
117698,921377773,12000000
117699,353274268,450000
117700,707585686,3000000
117701,825078668,10000000
117702,325232789,450000
117703,766499669,11000000
117704,523951997,500000
117705,705422833,1000000
117706,911236689,10000000
117707,344293338,450000
117708,398555586,12000000
117709,762788600,1000000
117710,523581989,500000
117711,853234566,10000000
117712,327529366,450000
117713,325051989,450000
117714,766768838,3000000
117715,345871686,450000
117716,853153739,500000
117717,372637637,450000
117718,776299393,1000000
117719,363093777,10000000
117720,879403330,500000
117721,702666955,1000000
117722,933371977,3000000
117723,853084868,3000000
117724,942503600,1000000
117725,946938691,1000000
117726,327110293,450000
117727,366692006,450000
117728,762577477,1000000
117729,797955779,10000000
117730,385222939,450000
117731,946394032,1000000
117732,982522341,450000
117733,396473979,3000000
117734,343250170,450000
117735,849771177,10000000
117736,947355636,1000000
117737,816098668,10000000
117738,877339879,500000
117739,913333514,3000000
117740,866838971,450000
117741,975332303,450000
117742,988050704,500000
117743,363438966,450000
117744,898303463,1000000
117745,764468868,1000000
117746,798998790,3000000
117747,348798669,5000000
117748,877149866,500000
117749,343688139,450000
117750,344039199,450000
117751,926368629,500000
117752,762507007,1000000
117753,904737010,500000
117754,976846845,500000
117755,944523666,12000000
117756,763548547,1000000
117757,886185579,1000000
117758,798983686,3000000
117759,392828868,5000000
117760,865525439,450000
117761,971954086,500000
117762,963278538,500000
117763,854065406,500000
117764,938461999,12000000
117765,961176968,3000000
117766,762643843,1000000
117767,978458232,500000
117768,395236666,65000000
117769,785104567,3000000
117770,988413686,500000
117771,868131991,3000000
117772,777117788,10000000
117773,848888446,10000000
117774,814896779,10000000
117775,983922008,10000000
117776,898875775,3000000
117777,327202999,10000000
117778,987829774,450000
117779,828828838,3000000
117780,865180190,450000
117781,986111574,500000
117782,935782002,3000000
117783,798151888,12000000
117784,928145088,500000
117785,338111818,450000
117786,399913339,3000000
117787,964233175,500000
117788,332210975,450000
117789,931399992,10000000
117790,988681012,10000000
117791,929292676,3000000
117792,837791791,3000000
117793,886889689,10000000
117794,705791985,1000000
117795,372582240,450000
117796,932763553,1000000
117797,795760765,1000000
117798,879397922,500000
117799,356255286,450000
117800,888980980,3000000
117801,824880088,3000000
117802,966279559,3000000
117803,879929238,500000
117804,332634866,450000
117805,795729012,1000000
117806,963449395,500000
117807,923626898,500000
117808,335388802,450000
117809,941639368,1000000
117810,847602678,11325000
117811,868915916,500000
117812,849173979,10000000
117813,335320889,450000
117814,866346662,450000
117815,865366610,450000
117816,346240985,450000
117817,988731499,3000000
117818,962557968,3000000
117819,921303096,3000000
117820,858727979,10000000
117821,337357537,450000
117822,943888299,12000000
117823,366179086,450000
117824,335630889,450000
117825,862941641,450000
117826,877108968,500000
117827,812891368,3000000
117828,943007007,1000000
117829,949430657,1000000
117830,373243786,450000
117831,815032022,15000000
117832,353353788,450000
117833,772566868,1000000
117834,898345088,1000000
117835,359559999,65000000
117836,916023889,3000000
117837,704878777,12000000
117838,866040196,450000
117839,389212777,10000000
117840,964586821,500000
117841,332803888,10000000
117842,902535225,500000
117843,965773485,500000
117844,357572777,10000000
117845,839457799,10000000
117846,908388688,10000000
117847,343121004,450000
117848,326073586,450000
117849,708536666,65000000
117850,866366614,450000
117851,819047678,11325000
117852,763525925,1000000
117853,702694234,1000000
117854,886313868,1000000
117855,965113163,500000
117856,777252393,1000000
117857,566461992,500000
117858,334620179,450000
117859,969211982,3000000
117860,767662662,1000000
117861,866935729,450000
117862,336120791,450000
117863,933414259,1000000
117864,865558888,65000000
117865,909169312,1000000
117866,336271072,450000
117867,327407773,450000
117868,357331567,450000
117869,346382922,450000
117870,869276666,65000000
117871,335344268,450000
117872,333060305,450000
117873,327020330,450000
117874,327460386,450000
117875,338070191,450000
117876,899603639,1000000
117877,705102014,10000000
117878,378981985,5000000
117879,343760839,450000
117880,877006005,500000
117881,367575999,10000000
117882,899080968,3000000
117883,779819999,65000000
117884,984277280,500000
117885,329624442,450000
117886,879488038,500000
117887,828429678,11325000
117888,334769669,450000
117889,378661789,10000000
117890,844088886,10000000
117891,889658004,1000000
117892,338907368,450000
117893,866377792,450000
117894,877992055,500000
117895,795096096,1000000
117896,338403879,450000
117897,909833456,10000000
117898,763758358,1000000
117899,939622708,500000
117900,927123494,500000
117901,901483389,3000000
117902,343957688,450000
117903,332712989,450000
117904,879161163,500000
117905,945326380,1000000
117906,369126186,450000
117907,966868821,500000
117908,963576717,500000
117909,329300904,450000
117910,929728292,3000000
117911,795139178,1000000
117912,888884093,10300000
117913,826022018,15000000
117914,929166779,10000000
117915,933144949,3000000
117916,763759259,1000000
117917,706566663,1000000
117918,333181075,450000
117919,961010306,500000
117920,889995252,3000000
117921,329080474,450000
117922,775669999,65000000
117923,582131777,3000000
117924,776775589,10000000
117925,886441011,1000000
117926,983345408,450000
117927,909617842,500000
117928,346651386,450000
117929,349476986,450000
117930,967181990,3000000
117931,963975380,500000
117932,355515567,450000
117933,343284239,450000
117934,975690162,500000
117935,763669012,1000000
117936,764099990,10000000
117937,328261366,450000
117938,989584827,450000
117939,889703778,1000000
117940,372038888,65000000
117941,901562012,10000000
117942,978240584,500000
117943,963681686,500000
117944,829341678,11325000
117945,906350551,500000
117946,763801111,65000000
117947,795763163,1000000
117948,983919191,3000000
117949,787771368,3000000
117950,943595358,1000000
117951,327598788,450000
117952,377251294,450000
117953,931397797,3000000
117954,824781886,3000000
117955,702715215,1000000
117956,981413686,500000
117957,961760595,500000
117958,339579789,10000000
117959,327793979,450000
117960,912437438,500000
117961,969912013,10000000
117962,862947638,450000
117963,335674966,450000
117964,969575646,500000
117965,794366939,1000000
117966,904888884,10000000
117967,942772697,1000000
117968,523901995,500000
117969,372729606,450000
117970,344271108,450000
117971,789932016,1000000
117972,969035555,65000000
117973,868327686,3000000
117974,326861222,450000
117975,334771439,450000
117976,921152778,3000000
117977,898020696,1000000
117978,365158239,450000
117979,888579444,12000000
117980,337255507,450000
117981,903445227,3000000
117982,971911180,3000000
117983,582222626,3000000
117984,853481639,500000
117985,582892289,500000
117986,927394959,3000000
117987,763632005,1000000
117988,971578717,450000
117989,362785199,450000
117990,327310682,450000
117991,941218884,3000000
117992,949433289,1000000
117993,879883358,500000
117994,336642839,450000
117995,345174539,450000
117996,928571985,3000000
117997,948880679,12000000
117998,822223221,10000000
117999,866211193,450000
118000,888950189,1000000
118001,332554866,450000
118002,978031013,10000000
118003,964257268,500000
118004,568116679,3000000
118005,911472011,15000000
118006,934203223,1000000
118007,979418045,500000
118008,963709999,65000000
118009,865075768,450000
118010,838666622,12000000
118011,879598997,500000
118012,342884488,450000
118013,963656962,500000
118014,976994884,450000
118015,917232003,15000000
118016,336180739,450000
118017,965172175,500000
118018,398999116,10000000
118019,877153786,500000
118020,326210104,450000
118021,763717012,1000000
118022,329417234,450000
118023,565131988,500000
118024,927916968,3000000
118025,968095648,500000
118026,824071678,11325000
118027,868869909,3000000
118028,388909996,10000000
118029,947234847,1000000
118030,336150610,450000
118031,792775568,3000000
118032,973021998,10000000
118033,773000999,12000000
118034,356368766,450000
118035,946664481,1000000
118036,335159786,450000
118037,336729009,450000
118038,987732347,450000
118039,879933667,500000
118040,919596568,3000000
118041,919143464,500000
118042,335107667,450000
118043,926091976,3000000
118044,815822499,500000
118045,352832168,450000
118046,567278379,3000000
118047,943729860,1000000
118048,938776846,3000000
118049,971171713,500000
118050,949128198,1000000
118051,325635005,450000
118052,334356199,450000
118053,344010584,450000
118054,386054486,450000
118055,329408339,450000
118056,763606206,1000000
118057,865127738,450000
118058,889521142,1000000
118059,333120705,450000
118060,334666265,450000
118061,909267128,1000000
118062,359668279,450000
118063,775760555,3000000
118064,347581972,450000
118065,889918991,3000000
118066,846665668,12000000
118067,389863222,500000
118068,902989697,10000000
118069,769977797,12000000
118070,798838485,1000000
118071,989910368,3000000
118072,772391979,3000000
118073,936566975,1000000
118074,877989196,500000
118075,914328007,500000
118076,948734593,1000000
118077,855984678,11325000
118078,967565925,500000
118079,343666032,450000
118080,763673573,1000000
118081,943434838,1000000
118082,969598121,500000
118083,976616847,500000
118084,825170170,500000
118085,799052565,1000000
118086,762702121,1000000
118087,949542012,1000000
118088,842345667,10000000
118089,788811119,10000000
118090,949465386,1000000
118091,767111569,3000000
118092,326733384,450000
118093,567123468,3000000
118094,825179686,3000000
118095,886491110,1000000
118096,862942569,450000
118097,356882268,450000
118098,862953279,450000
118099,981583587,500000
118100,845210668,1000000
118101,327684440,450000
118102,921101980,3000000
118103,922717868,3000000
118104,352532559,450000
118105,585912008,500000
118106,919291288,500000
118107,762743343,1000000
118108,993919191,3000000
118109,868686880,3000000
118110,362467468,450000
118111,879288098,500000
118112,941718463,1000000
118113,522822008,500000
118114,819383339,3000000
118115,763690790,1000000
118116,387311388,450000
118117,937897097,3000000
118118,336022689,450000
118119,357724668,450000
118120,332957585,450000
118121,888668567,10000000
118122,969425335,500000
118123,924266588,3000000
118124,522962003,500000
118125,986147777,65000000
118126,705945522,1000000
118127,987382011,10000000
118128,933831339,1000000
118129,865191617,450000
118130,961709292,500000
118131,334955989,450000
118132,989862559,450000
118133,776202543,1000000
118134,787017888,12000000
118135,763701801,1000000
118136,343261739,450000
118137,395684668,3000000
118138,337269279,450000
118139,886375222,1000000
118140,969514491,500000
118141,815404666,3000000
118142,334185539,450000
118143,795622677,1000000
118144,776201268,1000000
118145,926078186,3000000
118146,886856722,1000000
118147,964982365,500000
118148,862971235,450000
118149,924193333,50000000
118150,375556665,10000000
118151,867836933,500000
118152,862911339,450000
118153,798662662,1000000
118154,586623666,10000000
118155,795644577,1000000
118156,888111844,3000000
118157,985545051,450000
118158,334024239,450000
118159,332022566,450000
118160,786383738,1000000
118161,942581468,1000000
118162,988506541,450000
118163,766656949,3000000
118164,768662200,1000000
118165,865186479,450000
118166,369838639,450000
118167,377087777,65000000
118168,359662266,12000000
118169,917128585,3000000
118170,945567769,10000000
118171,819400366,500000
118172,986839242,450000
118173,568668839,3000000
118174,934130880,3000000
118175,833881777,12000000
118176,862745670,450000
118177,329871331,450000
118178,879161768,500000
118179,911290211,1000000
118180,934416068,1000000
118181,914439889,10000000
118182,909178169,1000000
118183,977133682,500000
118184,369993008,10000000
118185,866872779,10000000
118186,795610614,1000000
118187,396405888,10000000
118188,762766833,1000000
118189,326786439,450000
118190,362937393,450000
118191,945928478,1000000
118192,904798822,500000
118193,799973773,3000000
118194,705739679,10000000
118195,762688022,1000000
118196,933239689,10000000
118197,347402225,450000
118198,967903276,500000
118199,928368899,10000000
118200,812369966,3000000
118201,354948379,450000
118202,962020294,500000
118203,909593468,3000000
118204,865476439,450000
118205,979952016,3000000
118206,977593889,10000000
118207,932322654,1000000
118208,344150387,450000
118209,707202929,1000000
118210,359556586,450000
118211,912882121,3000000
118212,832995234,500000
118213,789888274,1000000
118214,825818886,3000000
118215,865333045,450000
118216,764880000,12000000
118217,327083599,450000
118218,779998988,12000000
118219,868891159,3000000
118220,877005866,500000
118221,971651517,500000
118222,799078707,1000000
118223,926194197,3000000
118224,961891397,500000
118225,969097777,65000000
118226,889869689,10000000
118227,968012368,3000000
118228,343331639,450000
118229,332780234,450000
118230,763161970,1000000
118231,358775039,450000
118232,346525986,450000
118233,764147345,1000000
118234,763755277,1000000
118235,344184588,450000
118236,926363117,500000
118237,844479979,12000000
118238,334360279,450000
118239,914848844,500000
118240,815022000,12000000
118241,981449779,12000000
118242,352971991,450000
118243,924814888,10000000
118244,762694094,1000000
118245,773343472,1000000
118246,903394422,500000
118247,877995597,500000
118248,789258899,10000000
118249,764115234,1000000
118250,834166668,10000000
118251,943958122,1000000
118252,364086666,65000000
118253,921918618,3000000
118254,334685866,450000
118255,359322068,450000
118256,825406886,500000
118257,858624539,500000
118258,879160986,500000
118259,368947979,13900000
118260,389006678,5000000
118261,343575339,450000
118262,879256639,500000
118263,779363979,1000000
118264,795741841,1000000
118265,984652594,500000
118266,922663779,3000000
118267,932454040,1000000
118268,964897763,500000
118269,329001331,450000
118270,335495799,450000
118271,984855530,450000
118272,927255556,12000000
118273,813868186,3000000
118274,702722900,1000000
118275,901266668,12000000
118276,328075139,450000
118277,326171200,450000
118278,334041266,450000
118279,397018880,450000
118280,354567815,450000
118281,901892966,3000000
118282,767158123,1000000
118283,902040989,10000000
118284,838227733,500000
118285,332019739,450000
118286,705251988,1000000
118287,786209777,12000000
118288,984199342,450000
118289,344060900,450000
118290,344103779,450000
118291,948412882,1000000
118292,984178930,450000
118293,971223679,10000000
118294,964891680,500000
118295,794879179,1000000
118296,877990031,500000
118297,963161678,3000000
118298,355155396,450000
118299,762588955,1000000
118300,358062003,450000
118301,523341996,500000
118302,898342176,1000000
118303,338298479,450000
118304,567224479,3000000
118305,362111111,555000000
118306,869241981,500000
118307,343193639,450000
118308,862914599,450000
118309,367051555,5000000
118310,819986668,12000000
118311,373512166,450000
118312,343740686,450000
118313,936555549,10000000
